Index;ALTER;NETTOEIN;FERNSEHG;ARBEITSS;COMPUTER;KRANK_12;WOHNFLAE;KOEPERGR;GEWICHT
1953;51;2400;120;47,5;2,5;14;115;171;87
1954;36;1470;120;42,5;1,5;5;100;173;80
1955;46;930;90;40;0,5;1;998;164;66
1956;47;1030;150;40;0;21;120;169;70
1957;51;2400;150;40,5;5;0;160;180;90
1958;47;1250;120;46;20;150;72;178;84
1959;52;660;300;0;3;996;42;174;76
1960;18;0;180;0;7;996;89;170;65
1961;41;800;180;0;1;996;102;168;80
1962;52;0;240;0;0;996;60;166;55
1963;71;150;210;0;0;996;68;166;76
1964;18;0;180;0;2;996;80;195;82
1965;67;860;120;0;0;996;49;175;64
1966;53;5000;60;50;10;0;160;182;98
1967;58;0;120;0;0;996;118;168;62
1968;55;500;210;0;0;996;140;165;68
1969;25;800;270;45;0;0;90;180;59
1970;73;800;480;0;0;996;63;178;56
1971;44;2000;120;50;0;0;120;188;104
1972;25;1750;180;55;10;0;55;173;90
1973;41;600;120;0;5;996;44;184;58
1974;68;800;150;0;0;996;49;165;60
1975;66;2000;210;0;0;996;108;175;60
1976;66;1875;120;0;1;996;140;180;79
1977;56;1000;90;40;5,5;0;68;168;85
1978;49;99999;90;33;20;0;93;163;94
1979;32;1400;150;37;7;0;90;185;63
1980;31;400;210;15;2;4;90;167;95
1981;31;0;9996;0;105;996;80;173;74
1982;55;500;420;25;0;0;130;158;48
1983;59;1500;300;0;15;996;100;173;65
1984;64;850;360;0;0;996;60;163;46
1985;66;405;180;0;0;996;32;180;61
1986;42;950;120;40;0;0;998;165;92
1987;46;1500;120;38,5;6;0;75;160;70
1988;62;1625;120;80;0;0;80;180;62
1989;61;620;150;0;0;996;75;163;61
1990;38;813;180;46;10;0;57;189;63
1991;48;1063;60;50;1;0;90;182;86
1992;32;99997;30;55;0;0;120;180;70
1993;55;112;150;0;0;996;54;180;60
1994;65;1313;180;0;0;996;150;159;52
1995;19;500;120;37,5;3;3;120;175;51
1996;56;800;180;24;0;8;98;153;62
1997;43;1300;120;45;1;0;120;167;75
1998;47;2200;180;45;8;7;115;164;59
1999;64;1000;180;0;0;996;68;181;65
2000;35;1200;120;40;2;0;50;170;66
2001;35;1500;120;38,5;3;0;80;177;71
2002;62;1000;180;0;0;996;180;168;94
2003;34;0;90;0;2;996;80;178;88
2004;22;230;360;0;14;996;44;168;54
2005;64;573;120;0;0;996;40;167;78
2006;32;1850;150;50;6,5;0;78;182;65
2007;42;620;210;20,5;0;10;68;168;56
2008;21;650;210;100;0;5;100;178;110
2009;28;300;240;0;0;996;68;170;59
2010;32;3000;60;45;7;2;120;171;69
2011;24;1200;120;39;3;2;120;173;58
2012;34;2700;60;40;2,5;3;120;169;72
2013;64;600;270;0;0;996;68;165;89
2014;37;99997;120;36;5;0;90;177;100
2015;23;0;120;0;12;996;91;160;57
2016;47;348;180;0;0;996;59;154;83
2017;42;3500;60;45;10;5;130;188;96
2018;51;0;120;0;4;996;150;176;75
2019;60;99997;60;45;10;3;150;168;98
2020;35;3500;90;43;0;0;90;178;85
2021;26;800;120;20;7;0;90;172;67
2022;67;850;180;0;0;996;998;164;90
2023;35;1150;180;40;5;0;130;173;75
2024;26;1300;180;37,5;0;10;55;186;70
2025;18;99999;240;35;0;0;58;170;102
2026;23;1100;150;36,5;0;10;998;162;70
2027;68;1800;60;0;2;996;150;166;82
2028;31;1300;300;40;0;0;90;170;93
2029;64;1500;300;0;0;996;200;182;140
2030;66;1500;120;0;0;996;120;169;85
2031;28;0;210;0;0;996;71;169;85
2032;71;2000;150;0;0,5;996;99;178;100
2033;33;1500;180;30;1;5;120;163;84
2034;42;99997;9996;25;1;0;180;162;69
2035;33;1850;9996;65;0;42;91;186;70
2036;53;688;120;40;0;0;56;147;76
2037;40;1200;300;60;2;0;55;167;91
2038;53;3200;60;40;10;0;150;172;78
2039;28;750;40;21;12;10;73;168;56
2040;53;500;1200;0;0;996;90;180;66
2041;62;813;180;0;0;996;100;173;65
2042;41;99997;90;999,9;4;0;170;163;70
2043;36;1200;240;38,5;0;3;98;186;50
2044;30;1063;210;29;1;5;150;163;80
2045;21;900;60;48;0;5;100;182;108
2046;33;3700;60;55;10;0;73;176;55
2047;35;1625;120;40;1;0;70;184;72
2048;36;266;180;10;1;0;65;158;56
2049;74;800;210;0;0;996;44;168;69
2050;29;1063;180;999,9;999,9;0;27;182;65
2051;34;1300;170;38,5;0;15;100;180;85
2052;60;0;240;0;0;996;120;163;45
2053;33;1800;240;37,5;10;12;67;176;95
2054;73;1000;150;0;0;996;62;168;80
2055;59;350;150;0;15;996;69;169;52
2056;52;2625;120;36,5;0,5;8;140;167;75
2057;27;1875;45;42,5;10;0;55;180;67
2058;59;450;60;0;1;996;999;165;89
2059;41;400;9999;16;2;0;130;165;100
2060;22;1000;90;40;10;0;60;182;75
2061;33;1580;150;45;10;4;63;174;53
2062;40;584;270;0;0;996;24;174;80
2063;64;1100;360;0;3;996;65;168;84
2064;33;2875;30;40;2;0;90;167;80
2065;36;99997;30;45;2;0;110;173;68
2066;22;0;150;0;10;996;110;176;85
2067;67;5000;60;0;0;996;270;180;999
2068;69;1700;180;0;0;996;160;169;999
2069;39;815;90;42;3,5;19;110;176;75
2070;51;1313;150;50;15;0;105;172;65
2071;40;99997;30;999,9;16;0;58;180;66
2072;38;1063;60;50;20;0;122;175;60
2073;26;400;60;0;10;996;130;165;97
2074;82;350;120;0;0;996;140;156;67
2075;45;960;150;40;1,5;2;110;177;58
2076;54;1200;300;0;1;996;120;159;70
2077;20;200;100;0;3;996;998;169;75
2078;38;2300;180;48;0;3;162;179;86
2079;82;1727;240;0;0;996;60;170;54
2080;45;500;120;0;3;996;59;165;64
2081;65;1526;120;0;0;996;80;178;70
2082;41;1500;150;50;5;0;79;169;65
2083;32;1240;150;40;0;0;68;176;86
2084;27;1250;150;43;5;5;100;167;72
2085;55;1438;150;40;0;0;75;161;66
2086;73;832;210;0;0;996;85;170;51
2087;18;0;120;0;12;996;85;173;60
2088;34;1600;120;40,5;0;3;89;166;85
2089;32;1300;240;55;4;35;98;178;82
2090;28;99999;240;0;6;996;60;187;82
2091;37;800;1200;40;0;0;65;176;85
2092;66;250;180;0;0;996;160;163;70
2093;58;1625;180;38,5;1;4;115;170;78
2094;77;1800;60;0;0;996;135;160;63
2095;60;608;240;0;0;996;58;166;75
2096;31;1500;180;41;0;5;100;182;76
2097;24;0;120;0;28;996;120;187;86
2098;19;438;60;42;3;5;100;181;85
2099;66;1188;90;0;0;996;90;172;60
2100;64;1438;120;0;0;996;128;176;60
2101;40;1188;120;39;2;0;52;180;80
2102;74;600;120;0;0;996;90;163;92
2103;58;0;180;0;0;996;56;165;62
2104;47;6000;180;40;5;0;86;190;82
2105;45;3200;120;80;1;6;99;182;94
2106;21;430;240;40;15;4;80;177;90
2107;35;563;30;0;12;996;120;185;71
2108;20;0;30;0;5;996;998;175;67
2109;48;3300;120;45;14;5;85;176;72
2110;19;0;90;0;15;996;115;180;75
2111;60;300;180;0;0;996;135;162;70
2112;53;1188;180;48;0;56;90;175;106
2113;46;550;120;0;14;996;53;172;53
2114;27;1438;180;37,5;15;0;120;183;76
2115;46;1500;120;38,5;6;5;65;174;70
2116;78;770;120;0;0;996;58;158;88
2117;75;1000;150;0;0;996;97;170;80
2118;32;500;240;0;25;996;30;185;72
2119;39;1438;120;39;6;20;90;172;73
2120;40;1000;180;30;999,9;8;85;170;80
2121;84;700;120;0;0;996;100;176;61
2122;20;190;300;0;13;996;29;168;94
2123;32;99997;60;45;7;0;120;170;58
2124;72;99997;240;0;0;996;998;163;88
2125;34;0;9999;0;0;996;998;167;80
2126;21;99997;120;0;999,9;996;998;998;65
2127;31;99997;90;43;6;8;40;174;87
2128;52;1875;60;38;1;0;330;165;70
2129;63;900;180;0;0;996;80;170;60
2130;42;1510;240;38,5;0,5;25;180;182;57
2131;46;1200;120;20;4;0;70;196;59
2132;41;1300;120;30;0,5;14;120;167;70
2133;23;0;240;0;23;996;998;175;68
2134;39;2900;120;44;8;8;55;173;74
2135;54;1600;180;40;0;27;100;172;79
2136;33;250;300;0;7;996;120;172;77
2137;30;1600;120;38,5;2;5;38;178;80
2138;56;550;60;25;0;0;65;161;90
2139;43;1700;240;45;5;0;80;177;58
2140;69;1188;210;0;0;996;180;176;62
2141;44;740;150;20;3,5;4;80;165;90
2142;23;1100;150;40;5;18;84;164;54
2143;22;1250;90;40;6;0;45;170;80
2144;48;2000;30;35;4;5;130;178;60
2145;42;2100;90;55;1;0;120;173;63
2146;56;99997;150;0;0;996;120;164;55
2147;29;99997;15;38;0;2;90;186;60
2148;79;1250;180;0;0;996;48;151;63
2149;31;4500;180;41;5;6;44;197;70
2150;29;900;10;0;3;996;52;172;57
2151;73;0;60;0;0;996;999;174;72
2152;62;1300;90;0;3;996;110;178;106
2153;83;1025;210;0;0;996;70;168;75
2154;54;99997;120;38;1;30;82;182;100
2155;63;870;180;0;0;996;60;176;72
2156;40;700;120;50;1;0;82;169;78
2157;32;2000;60;48;4;3;105;163;103
2158;67;0;180;0;0;996;45;154;84
2159;60;0;240;0;0;996;150;159;74
2160;33;1600;180;45;0;0;69;167;150
2161;46;1500;100;40;0;0;100;176;98
2162;21;800;30;39,5;4;10;140;192;75
2163;22;400;30;0;6;996;130;183;60
2164;43;1350;120;60;12;0;998;165;999
2165;74;450;120;0;0;996;150;162;68
2166;38;500;120;10;1;0;160;164;90
2167;27;400;90;0;14;996;998;182;59
2168;32;750;180;38,5;10;40;67;178;64
2169;25;1300;30;40;1;10;74;166;74
2170;52;2200;240;38,5;10;0;78;178;87
2171;36;99997;90;40;0;0;110;169;55
2172;68;938;420;0;0;996;100;177;79
2173;33;800;180;15;7;30;100;163;76
2174;34;2000;60;50;2;0;100;158;84
2175;46;1500;120;60;25;0;130;170;85
2176;56;240;120;0;0;996;60;170;61
2177;57;99997;180;50;10;60;125;170;48
2178;62;320;210;0;0;996;52;168;82
2179;66;150;120;0;0;996;96;168;86
2180;57;2000;30;24;0;0;120;167;70
2181;22;400;120;37,5;0,5;4;120;175;63
2182;34;1063;120;30;5;5;130;167;60
2183;36;563;120;40;0;0;72;164;55
2184;22;1000;120;38,5;2;5;20;170;60
2185;41;1100;180;20;2;4;140;164;84
2186;40;850;180;37;0,5;6;80;155;60
2187;43;2400;120;48;2;0;158;178;111
2188;47;1500;150;40;2;3;70;176;61
2189;48;1900;60;42;5;0;125;180;75
2190;80;1900;60;0;0;996;170;166;90
2191;23;520;240;0;2;996;100;162;64
2192;60;1500;120;0;0;996;90;177;55
2193;73;623;210;0;0;996;97;167;81
2194;35;1470;240;40;30;7;103;175;70
2195;36;739;240;0;0;996;120;179;78
2196;43;3500;60;50;3;5;182;190;110
2197;57;1400;240;55;2;365;120;176;999
2198;79;1400;240;0;0;996;55;171;135
2199;59;700;240;0;0;996;46;165;106
2200;50;400;180;0;0;996;60;160;58
2201;69;1500;300;0;0;996;54;178;70
2202;52;1300;180;43;4,5;0;50;168;69
2203;65;2500;90;0;10;996;120;179;76
2204;32;3000;90;50;3;0;90;183;72
2205;32;2000;9996;42;2;0;68;183;75
2206;19;99999;60;43;1;4;110;158;88
2207;64;1200;300;0;15;996;86;168;75
2208;48;2000;180;38;2;0;78;170;97
2209;32;3200;90;45;14;0;80;165;120
2210;28;1313;90;38,5;6;10;89;172;63
2211;52;1100;120;35;5;0;140;157;90
2212;35;2900;120;40;4;15;58;180;72
2213;42;2000;180;42;30;10;140;176;71
2214;39;1900;120;40;0,5;0;213;176;70
2215;27;1200;180;40;0;5;30;183;70
2216;24;0;210;0;0;996;71;163;90
2217;40;1100;180;40;0;8;75;176;85
2218;44;1300;120;38;0;0;68;180;53
2219;44;1200;60;25;0;0;80;168;70
2220;20;99999;30;0;10;996;40;170;115
2221;47;2000;60;43;10,5;0;160;168;70
2222;57;700;180;19;0;0;24;167;80
2223;38;2000;60;45;10;7;45;180;70
2224;22;400;150;0;3;996;140;174;62
2225;30;0;210;0;0;996;78;156;90
2226;55;1350;120;38;10;15;120;167;97
2227;19;0;120;0;8;996;120;189;77
2228;38;1300;360;38;0;0;150;180;70
2229;25;1625;150;36,5;0;5;75;167;62
2230;48;1625;120;36,5;1;10;998;168;84
2231;64;99997;180;0;0;996;998;164;90
2232;29;99997;120;50;4;0;68;175;82
2233;29;1800;120;40;4;7;100;178;62
2234;39;500;180;21;4,5;1;125;178;72
2235;36;1063;90;35;10;15;83;158;94
2236;35;3500;120;55;8;0;100;177;999
2237;77;332;120;0;0;996;90;168;95
2238;18;0;180;0;6;996;998;195;94
2239;52;1300;120;50;7;0;92;170;74
2240;38;4000;60;80;1;0;260;190;52
2241;52;99999;720;0;0;996;35;165;81
2242;41;600;120;27;0,5;18;180;162;50
2243;38;4000;60;55;8;0;140;190;84
2244;28;875;60;28;8;2;105;183;68
2245;29;400;120;0;15;996;20;152;76
2246;29;250;30;0;10;996;55;170;63
2247;33;2200;600;50;21;0;110;186;66
2248;43;450;180;25;21;2;160;162;87
2249;57;1350;60;0;0;996;80;165;63
2250;31;1500;60;36;0;0;200;173;84
2251;40;1250;120;0;9;996;120;180;55
2252;18;0;120;0;6;996;82;165;70
2253;42;400;120;0;1;996;130;160;106
2254;49;1100;90;18,5;21;0;90;170;82
2255;61;3000;30;50;10;3;165;176;64
2256;19;450;60;37,5;36;15;95;176;85
2257;45;1000;120;55;0;0;160;164;70
2258;35;0;30;0;3;996;68;171;70
2259;29;1000;90;20;0,5;12;98;163;51
2260;47;2375;420;42;1;0;140;170;82
2261;54;550;300;24;0;0;100;163;66
2262;35;4500;30;60;5;5;180;176;65
2263;34;1700;60;50;4;25;80;164;70
2264;64;2125;180;0;4;996;220;164;60
2265;68;300;120;0;0;996;135;153;82
2266;22;400;30;0;2;996;998;180;55
2267;43;2200;9996;75;0,5;14;80;172;50
2268;45;4000;5;60;1;0;150;174;80
2269;81;2800;120;0;0;996;142;172;92
2270;38;350;90;0;3;996;78;169;77
2271;53;1400;90;70;0;0;50;180;53
2272;42;800;180;0;15;996;68;180;85
2273;25;0;60;0;1;996;95;169;66
2274;38;4400;120;45;5;0;140;188;60
2275;39;2000;120;48;7,5;0;100;172;90
2276;48;0;240;0;0;996;33;180;90
2277;57;7000;60;60;2;0;200;176;68
2279;56;0;120;0;0;996;125;162;78
2305;46;1300;120;0;0;996;83;180;68
2306;43;2000;120;25;2;0;170;170;110
2310;44;1000;60;35;3;10;112;162;999
2316;51;3500;210;75;2;0;146;183;85
2319;60;1400;30;40;0;0;140;180;75
2320;26;1150;210;40;3,5;5;119;169;69
2321;999;99997;120;0;0;996;160;186;74
2322;62;1500;120;0;0;996;200;176;46
2325;72;1017;180;0;21;996;65;167;72
2327;36;890;210;35;7;17;110;172;64
2328;86;580;270;0;0;996;41;158;56
2329;37;1100;140;23;0,5;0;100;162;70
2330;79;1200;120;0;0;996;80;168;70
2331;35;500;60;10;0,5;8;150;162;56
2344;73;900;90;0;0;996;70;165;68
2349;67;840;210;0;0;996;51;166;76
2354;45;0;600;0;3;996;116;162;73
2355;83;1220;120;0;0;996;998;159;64
2357;58;0;60;0;0;996;100;176;80
2360;50;1500;120;39,5;0;20;126;172;63
2361;44;0;90;0;0;996;106;158;100
2365;999;1400;90;0;0;996;100;998;70
2366;36;500;60;0;0;996;200;182;82
2368;19;450;90;40;15;10;84;188;82
2377;55;1900;480;40;4;12;140;158;62
2380;81;99999;180;0;0;996;65;168;71
2382;71;1750;120;0;0;996;120;180;71
2387;47;1200;90;40,5;5;60;86;178;71
2388;80;800;600;0;0;996;66;160;60
2393;49;601;320;0;0;996;998;160;89
2394;62;970;210;0;0;996;97;179;90
2395;75;590;240;0;0;996;41;160;72
2396;81;620;240;0;0;996;70;156;50
2397;59;180;180;0;0;996;85;158;95
2407;38;0;130;0;1;996;105;172;64
2409;37;1000;120;35;5;1;120;165;95
2412;70;99997;180;30;0;0;127;170;60
2413;66;1800;150;0;0;996;120;186;94
2424;21;600;150;38;6;0;65;194;100
2431;77;99997;240;0;0;996;998;163;999
2434;50;2500;30;71;4;0;130;174;65
2435;43;1300;150;40;4,5;20;60;178;96
2439;64;99997;120;0;7;996;80;160;60
2442;33;1400;210;45;10;0;49;169;80
2443;80;0;180;0;0;996;120;164;69
2444;19;0;120;0;12;996;120;177;73
2454;73;99997;180;0;0;996;113;998;56
2456;67;101;180;0;0;996;121;163;98
2457;75;1500;60;0;0;996;100;160;105
2458;53;500;120;25;0;30;60;155;90
2459;59;0;90;0;0;996;160;170;54
2469;52;650;180;0;2;996;90;168;92
2470;60;1500;60;50;2;100;120;175;85
2472;31;99997;150;0;25;996;44;184;77
2474;59;1000;120;50;20;0;150;194;60
2475;47;1000;1;60;2;0;100;173;80
2477;65;580;120;0;8,5;996;120;187;70
2480;36;2400;30;50;10;4;130;169;68
2481;20;580;180;40;3;3;400;177;95
2483;26;900;210;20;0;3;85;170;113
2484;49;700;150;20;1;0;100;160;100
2488;65;631;180;0;0;996;68;168;93
2489;43;3500;90;60;5;0;200;176;83
2490;23;0;60;0;10;996;70;174;67
2491;90;800;60;0;0;996;80;155;60
2492;22;0;90;0;12;996;68;178;60
2493;21;1060;120;45;0;20;42;177;65
2494;73;314;420;0;0;996;74;160;95
2495;40;99997;240;35;6;0;70;172;82
2496;72;900;120;0;0;996;120;174;52
2497;63;1500;210;0;0;996;65;193;74
2498;51;3500;120;40;1;0;120;178;63
2499;47;99997;180;40;0;0;110;183;94
2500;72;750;240;0;0;996;200;173;70
2501;37;320;300;0;0;996;85;155;70
2504;39;1350;180;0;0;996;54;180;80
2507;33;400;150;0;0;996;80;155;54
2513;79;810;120;0;0;996;100;178;59
2514;77;1400;210;0;0;996;54;155;85
2515;28;340;240;20;0;0;67;175;999
2516;22;650;90;35;3;3;41;168;90
2517;30;0;60;0;1;996;110;175;87
2518;68;1200;180;0;0;996;55;160;75
2519;34;400;180;20;7;0;170;163;80
2520;51;2600;120;50;1;0;105;171;72
2524;37;1188;90;38;1;0;130;180;80
2526;45;800;240;0;0;996;86;165;84
2528;41;1400;180;35;30;0;47;164;96
2530;39;750;120;0;0;996;110;171;68
2531;61;99997;180;50;0;0;150;170;48
2532;45;3500;120;45;1;0;200;178;70
2533;46;600;60;0;0;996;130;195;70
2534;74;700;120;0;0;996;160;173;70
2538;40;900;180;40;1;0;72;165;92
2539;73;730;120;0;0;996;128;178;53
2540;53;1150;120;40;1;0;50;166;73
2541;63;1360;120;0;0;996;115;178;60
2542;43;500;300;0;0;996;68;187;82
2559;44;1100;90;42;6;0;140;167;85
2560;21;630;120;40;1;10;998;161;90
2561;36;2200;120;43;1;10;115;183;99
2562;70;700;180;0;0;996;90;175;62
2563;39;1250;180;35;0;15;60;167;61
2565;47;2375;9996;50;20;0;120;171;94
2566;35;500;120;20;3;8;105;160;95
2567;44;1750;270;38,5;10;10;73;172;999
2568;73;1486;240;0;0;996;93;178;53
2569;30;1450;210;38,5;8;6;102;169;85
2570;80;1250;60;0;0;996;75;156;65
2571;45;3450;270;37,5;3;0;210;178;82
2576;64;300;90;0;0,5;996;180;160;70
2577;53;1000;45;36;0;0;120;178;59
2579;31;1400;150;15;3,5;0;140;165;85
2580;73;900;690;0;0;996;70;167;55
2581;42;1600;120;40;8;8;125;170;50
2583;81;550;180;0;0;996;998;154;68
2584;18;0;90;0;7;996;998;175;80
2585;23;950;120;45;2;30;998;185;62
2587;68;385;90;0;0;996;94;168;82
2588;41;2000;120;43,5;5;0;120;180;59
2594;60;1200;120;20;6;20;90;170;52
2603;62;2000;180;0;15;996;130;176;89
2611;75;1875;120;40;0;48;250;170;75
2612;24;99999;120;36;0;0;85;180;87
2614;44;500;150;0;20;996;50;178;80
2615;77;1625;240;0;0;996;68;168;75
2618;37;300;60;0;3;996;160;166;68
2619;81;560;420;0;0;996;998;162;68
2620;47;2000;150;38,5;5;4;150;183;75
2622;73;1100;180;0;0;996;55;170;77
2624;34;1300;180;43;0;7;120;161;54
2628;62;0;180;0;0;996;95;158;58
2629;73;1500;240;0;0;996;95;175;999
2631;37;2300;130;39;3;5;30;179;62
2632;32;1120;150;38,5;5,5;49;100;190;72
2633;68;250;330;0;0;996;85;159;79
2634;29;2900;180;42;2;2;100;185;75
2635;25;99997;120;0;4;996;280;176;84
2636;40;800;120;30;1;5;100;176;90
2637;39;1200;9999;40;999,9;14;120;172;63
2639;46;1980;180;41;8;1;136;179;82
2642;48;0;120;0;0;996;104;164;78
2643;51;450;180;0;0;996;50;182;77
2650;21;350;180;41;3;6;180;186;73
2651;24;0;120;0;7;996;120;187;51
2652;55;2500;60;40;7;0;100;172;64
2653;32;8000;120;60;0,5;90;118;194;80
2654;71;1200;180;0;0;996;110;178;73
2664;36;1450;180;40;8;6;72;168;65
2665;25;1000;240;40;5;5;76;180;92
2669;41;1050;90;41;0;0;180;162;80
2674;63;960;180;0;0;996;90;169;75
2677;22;500;120;0;10;996;15;161;107
2679;66;4000;165;75;0;0;80;175;68
2681;22;0;120;0;7;996;250;170;95
2682;31;1500;90;60;3;0;62;174;79
2687;56;570;120;32;0;50;70;164;62
2688;41;1000;60;40;0;90;94;156;87
2690;40;1100;60;40;1;0;90;160;62
2691;44;1625;120;50;0,5;14;998;180;80
2693;68;1625;90;0;0;996;110;177;74
2694;75;1000;240;0;0;996;100;168;94
2695;71;280;120;0;0;996;998;160;68
2700;47;1100;90;23;2,5;0;140;170;67
2701;59;2000;60;38,5;1;0;170;180;92
2705;62;970;150;0;0,5;996;998;182;68
2706;54;1313;150;38,5;0;0;128;178;62
2707;77;1100;180;0;0;996;80;175;51
2708;22;1063;120;38,5;5;0;67;167;80
2710;39;99997;120;0;5;996;130;175;67
2711;39;1625;120;38,5;10;0;170;184;65
2712;81;1150;300;0;0;996;67;175;999
2713;41;510;120;0;0;996;53;164;57
2714;23;450;240;0;1;996;998;164;999
2715;45;1300;60;35;1;14;96;167;58
2716;27;1000;240;40;999,9;0;53;183;999
2717;49;1200;300;60;1;0;160;173;65
2718;61;1100;180;0;0;996;63;158;80
2720;43;900;150;40;7;60;998;164;70
2723;49;600;240;30;0;10;70;170;55
2724;44;2000;120;47;1;0;100;170;69
2727;45;646;210;18;0,5;0;147;168;59
2729;53;450;210;0;0;996;55;165;45
2733;72;1200;120;0;0;996;50;176;73
2742;73;250;60;0;0;996;50;170;80
2745;75;550;150;0;0;996;47;150;75
2746;73;1000;210;0;0;996;47;168;75
2747;64;1500;30;0;1;996;90;176;60
2748;34;0;240;0;1;996;72;169;73
2751;51;1200;60;70;0;0;90;178;60
2752;62;720;270;0;0;996;70;160;65
2753;18;336;30;0;1;996;100;185;106
2754;46;1500;120;35;6;15;89;159;80
2755;54;1800;180;40;0;0;120;167;70
2756;36;3000;120;40;4;0;115;180;76
2757;54;1800;180;34;1;21;70;157;67
2758;25;0;90;0;2;996;98;163;75
2759;46;1625;120;45;25;3;50;177;82
2760;76;1145;240;0;0;996;126;185;80
2764;55;1003;120;40;0;0;54;170;75
2765;66;180;60;0;0;996;120;164;44
2767;39;2540;60;45;15;5;100;180;78
2768;82;2100;165;0;0;996;82;168;61
2769;62;0;150;0;0;996;140;161;89
2771;77;550;300;0;0;996;998;156;52
2775;43;423;210;0;0;996;67;165;70
2777;51;2750;60;37,5;2;0;75;178;64
2778;35;980;210;45,5;0;0;80;168;90
2779;45;1100;120;39;0;0;71;164;83
2780;37;1700;120;38;14;0;130;168;65
2781;21;800;270;0;3;996;40;160;100
2784;59;1400;120;0;0;996;120;170;55
2785;37;700;30;55;28;0;50;186;87
2787;76;500;9996;0;0;996;100;165;75
2788;74;1400;190;0;0;996;56;169;68
2792;38;1400;120;0;20;996;180;180;89
2793;42;99997;60;55;2;0;160;179;83
2795;23;450;60;0;3;996;103;176;48
2800;68;700;180;0;0;996;87;163;85
2801;62;99997;300;0;0;996;110;170;78
2804;64;1550;150;0;0;996;180;175;79
2806;28;99997;180;37;4;0;120;183;87
2807;64;1150;180;0;0;996;75;160;92
2808;51;1350;120;39;10;0;78;180;62
2810;38;1500;60;25;2;0;120;186;89
2811;47;1050;150;40;6;1;97;178;75
2818;50;99997;120;37;0;0;20;170;80
2824;68;680;180;0;0;996;998;164;41
2825;55;935;120;48;5;60;63;174;66
2826;25;1300;60;44;20;14;998;181;70
2828;22;0;90;0;18;996;120;185;73
2834;64;99997;180;0;0,5;996;75;155;75
2835;53;1500;120;35;0;21;230;175;56
2836;79;545;180;0;0;996;31;160;80
2837;32;1700;120;35;1,5;2;82;173;64
2838;22;350;180;0;21;996;128;183;72
2839;52;1438;180;40;0;14;100;178;75
2840;30;2125;30;45;4;0;160;175;66
2844;53;1800;120;43,5;0;0;45;167;67
2845;62;625;240;0;0;996;42;158;82
2848;45;3000;120;45;10;6;68;186;70
2849;59;1875;90;60;3;0;110;180;82
2851;30;1900;120;45;2;3;42;183;75
2852;66;1188;120;0;0;996;57;164;92
2854;35;1625;30;35,5;6;5;60;185;90
2857;41;99997;60;40;7;0;213;183;62
2859;73;350;90;0;0;996;75;155;55
2863;29;1600;120;36;5;0;50;165;62
2866;25;99999;60;0;5;996;56;180;68
2868;32;4600;30;40;2,5;0;79;179;67
2869;64;1000;180;0;0;996;97;164;77
2870;66;1200;120;0;0;996;75;185;65
2871;65;700;180;0;0;996;48;176;60
2873;20;99997;60;35;0;998;30;185;70
2874;33;99997;90;40;0;5;45;180;92
2875;50;99997;9999;999,9;0;0;45;168;70
2876;999;99997;150;20;0;999;70;165;62
2878;47;5000;90;60;3;0;144;176;70
2879;23;420;240;0;2;996;53;169;80
2880;40;1000;210;40;0;0;102;168;76
2881;42;700;180;0;10;996;85;172;70
2882;61;1000;60;0;0;996;89;170;107
2883;42;1500;180;50;3;0;120;182;65
2885;52;860;150;40;0;8;84;174;58
2886;54;1200;180;40;1;0;120;166;69
2887;22;920;120;40;1;0;130;160;70
2888;48;1300;30;40;3;8;240;167;74
2892;55;1300;120;40;2;7;75;174;79
2893;59;8750;120;100;30;0;100;174;57
2897;34;1200;90;41,5;1;21;62;165;95
2898;39;1034;330;0;20;996;68;193;73
2900;49;99999;9996;41;0;11;20;153;51
2901;37;2200;9999;45;1;10;110;165;115
2909;43;2125;120;37;0,5;0;90;174;67
2912;69;125;120;0;0;996;998;167;68
2913;44;99997;90;999,9;0;0;65;180;65
2915;66;620;240;0;0;996;52;171;62
2916;82;450;150;0;0;996;72;168;100
2919;60;325;120;0;0,5;996;150;169;65
2922;31;0;120;0;1;996;156;163;56
2923;32;1400;120;0;7;996;130;169;65
2924;26;450;9996;0;1;996;60;167;999
2927;60;0;240;0;1;996;220;162;999
2928;38;99997;90;30;2;2;998;167;81
2929;59;99997;120;50;0;0;79;180;60
2930;71;1350;120;0;0;996;80;174;96
2931;44;1200;90;24,5;1;21;90;163;92
2934;38;1600;330;50;5;0;90;172;75
2937;70;1900;540;0;3;996;140;168;48
2938;61;1438;120;0;10;996;75;175;85
2940;40;99997;120;48;14;2;75;170;999
2942;48;600;120;15;4;0;170;156;82
2944;53;4000;120;45;7;5;120;172;63
2945;45;850;210;50;0;0;133;170;68
2946;45;300;30;12;2;0;110;166;57
2949;63;762;360;0;0;996;83;170;999
2951;79;800;180;0;0;996;68;166;86
2952;38;1900;120;35;1;0;137;172;57
2957;44;1600;90;38;1,5;0;90;165;82
2958;58;1600;180;0;1;996;150;178;100
2959;63;99997;90;60;5;0;220;180;59
2963;48;688;9996;999,9;20;0;40;184;52
2965;55;1270;150;40;0;0;100;165;75
2968;35;500;120;16;0,5;0;95;168;95
2969;22;900;120;30;0;365;998;150;72
2972;60;2200;120;40;8,5;0;72;166;64
2974;27;612;240;0;6;996;54;181;72
2976;44;1000;360;45;3;14;100;167;83
